epoch,acc,loss,val_acc,val_loss
0,0.5329445004463196,0.6899970173835754,0.5501545071601868,0.6857871413230896
1,0.5499193072319031,0.6859527230262756,0.5480030179023743,0.6867164373397827
2,0.550499677658081,0.6856953501701355,0.5508735179901123,0.685475766658783
3,0.5507581830024719,0.6855857372283936,0.5509390234947205,0.685340940952301
4,0.550941526889801,0.6855390667915344,0.5510730147361755,0.6853723526000977
5,0.5511404871940613,0.6855229139328003,0.5510380268096924,0.6853398084640503
6,0.5511500239372253,0.6854782104492188,0.5508455038070679,0.6855348348617554
7,0.5511908531188965,0.6854388117790222,0.550850510597229,0.6854289174079895
8,0.5512614846229553,0.6854255199432373,0.5510159730911255,0.6854487061500549
9,0.5511400103569031,0.6854336857795715,0.5505989789962769,0.6855608224868774
10,0.551151692867279,0.6854204535484314,0.5507965087890625,0.6855008602142334
11,0.5512638092041016,0.6854119300842285,0.5510169863700867,0.6853089928627014
12,0.551222026348114,0.6854081749916077,0.5512570142745972,0.6853139996528625
13,0.5513488054275513,0.6853852868080139,0.5507959723472595,0.6854551434516907
14,0.5513243079185486,0.6853914856910706,0.5510694980621338,0.6853082776069641
15,0.5513039827346802,0.6853906512260437,0.5507674813270569,0.6854559779167175
16,0.5512760281562805,0.6853935718536377,0.5505520105361938,0.6854581832885742
17,0.5513333082199097,0.6853821277618408,0.5500710010528564,0.6857427954673767
18,0.5513280034065247,0.6853747963905334,0.5512844920158386,0.6853607892990112
19,0.5514116883277893,0.6853646039962769,0.5511620044708252,0.6853306293487549
20,0.5513626933097839,0.6853649616241455,0.5503090023994446,0.6855917572975159
21,0.551278829574585,0.6853636503219604,0.551177978515625,0.6853207945823669
22,0.5513018369674683,0.6853571534156799,0.5509665012359619,0.6853725910186768
23,0.5513466596603394,0.6853677034378052,0.5510565042495728,0.6853956580162048
24,0.5513880252838135,0.6853638887405396,0.5510200262069702,0.6853199005126953
25,0.5514166951179504,0.685360848903656,0.5509974956512451,0.6853086352348328
26,0.5513311624526978,0.6853553652763367,0.5511199831962585,0.6853916049003601
27,0.5512344837188721,0.6853548288345337,0.5510810017585754,0.6853693127632141
28,0.5513583421707153,0.6853505969047546,0.551018476486206,0.685386598110199
29,0.5514808297157288,0.6853533983230591,0.5508800148963928,0.6853363513946533
