epoch,acc,loss,val_acc,val_loss
0,0.5033995509147644,0.6955826282501221,0.5054627656936646,0.6931459903717041
1,0.505343496799469,0.6931097507476807,0.5073209404945374,0.6930211782455444
2,0.5069760084152222,0.6930016279220581,0.5077263116836548,0.6929417252540588
3,0.5079565048217773,0.6929584741592407,0.5088003277778625,0.692940354347229
4,0.5087952017784119,0.6929216384887695,0.5099912285804749,0.6928653717041016
5,0.5095525979995728,0.6928900480270386,0.5096046924591064,0.6928868889808655
6,0.5099852085113525,0.6928663849830627,0.509909451007843,0.6928585767745972
7,0.5101755857467651,0.6928563714027405,0.5105046629905701,0.6928402781486511
8,0.5104708075523376,0.6928379535675049,0.5106062293052673,0.6928322315216064
9,0.5105812549591064,0.6928339600563049,0.5105800032615662,0.6928285360336304
10,0.5105985999107361,0.6928262710571289,0.5105869770050049,0.6928343772888184
11,0.5108204483985901,0.6928145885467529,0.5109754204750061,0.6928045153617859
12,0.5108757615089417,0.6928114891052246,0.5110411047935486,0.6927978992462158
13,0.5109623074531555,0.6928074955940247,0.5113487243652344,0.6927893757820129
14,0.5109921097755432,0.6928055882453918,0.5108804702758789,0.692807674407959
15,0.5110787749290466,0.6928006410598755,0.5111296772956848,0.6927895545959473
16,0.5110955238342285,0.6927971839904785,0.5112525224685669,0.6927847862243652
17,0.5110939741134644,0.6927982568740845,0.5110390186309814,0.6927940249443054
18,0.5111587047576904,0.6927937865257263,0.5110586881637573,0.692791223526001
19,0.5111827254295349,0.6927924156188965,0.5112215280532837,0.6927830576896667
20,0.5112149119377136,0.6927916407585144,0.5112000107765198,0.6927874088287354
21,0.511178195476532,0.6927897930145264,0.5111129879951477,0.692791759967804
22,0.5112413167953491,0.6927903294563293,0.5106911659240723,0.6928160786628723
23,0.5112514495849609,0.6927878260612488,0.5109982490539551,0.692798376083374
24,0.5113155841827393,0.6927847862243652,0.5111294984817505,0.6927949786186218
25,0.5112998485565186,0.6927860379219055,0.5112292766571045,0.6927884221076965
26,0.5113210082054138,0.6927842497825623,0.5113618969917297,0.6927782297134399
27,0.5112910866737366,0.6927846074104309,0.5112730264663696,0.6927840709686279
28,0.5113630294799805,0.692781388759613,0.5113293528556824,0.6927770376205444
29,0.5113721489906311,0.692781925201416,0.5112761855125427,0.6927841305732727
30,0.5114129185676575,0.6927789449691772,0.5112444758415222,0.6927881240844727
31,0.5114390254020691,0.6927770376205444,0.5112661719322205,0.6927820444107056
32,0.5113743543624878,0.692778468132019,0.5113552212715149,0.6927788257598877
33,0.5114468932151794,0.6927767395973206,0.511287271976471,0.6927846074104309
34,0.5114163160324097,0.6927769184112549,0.510879635810852,0.6928058862686157
35,0.5114635229110718,0.6927739381790161,0.5112366080284119,0.6927860379219055
36,0.5114848613739014,0.6927738785743713,0.5108734965324402,0.6928000450134277
37,0.511435866355896,0.6927740573883057,0.5113615393638611,0.6927768588066101
38,0.5114985108375549,0.6927711367607117,0.5111830234527588,0.6927972435951233
39,0.5114829540252686,0.6927728056907654,0.5111104249954224,0.6927961111068726
40,0.5114660859107971,0.6927716135978699,0.5112681984901428,0.6927801370620728
41,0.5115257501602173,0.6927695274353027,0.5113821625709534,0.692780077457428
42,0.5115337371826172,0.6927698254585266,0.5110686421394348,0.6927922964096069
43,0.5115135908126831,0.6927692294120789,0.5112767815589905,0.6927803754806519
44,0.5115991830825806,0.6927659511566162,0.5113076567649841,0.6927850246429443
45,0.5115780234336853,0.6927661895751953,0.5113743543624878,0.6927855610847473
46,0.5115957260131836,0.6927659511566162,0.5112841725349426,0.6927856206893921
47,0.5115891695022583,0.692765474319458,0.5112243294715881,0.6927928328514099
48,0.5116270780563354,0.6927629113197327,0.5112025141716003,0.6927868723869324
49,0.5116182565689087,0.692763090133667,0.5112194418907166,0.6927917003631592
50,0.5116146802902222,0.6927622556686401,0.5112684965133667,0.6927856802940369
51,0.5116370916366577,0.6927603483200073,0.5110149383544922,0.6927991509437561
52,0.5116709470748901,0.6927610635757446,0.5112060904502869,0.6927863955497742
