epoch,acc,loss,val_acc,val_loss
0,0.5021498203277588,0.6956974864006042,0.5034018158912659,0.6931630373001099
1,0.5030966401100159,0.6932385563850403,0.5043407678604126,0.6932157278060913
2,0.5039937496185303,0.6931173801422119,0.5056223273277283,0.6930447220802307
3,0.5046045184135437,0.6930745840072632,0.5056937336921692,0.6930438280105591
4,0.5052272081375122,0.6930478811264038,0.5031744241714478,0.6930744647979736
5,0.5057936906814575,0.6930305361747742,0.5066534280776978,0.6930023431777954
6,0.5063233375549316,0.6930116415023804,0.506611168384552,0.6930114030838013
7,0.5067023038864136,0.6929991841316223,0.5060015320777893,0.6930134892463684
8,0.506953239440918,0.6929880380630493,0.5071674585342407,0.6929842233657837
9,0.507148027420044,0.6929780840873718,0.5072429180145264,0.6929768323898315
10,0.5073535442352295,0.6929726600646973,0.5073878765106201,0.6929650902748108
11,0.507357120513916,0.6929689049720764,0.5075313448905945,0.6929640173912048
12,0.5074619054794312,0.6929652690887451,0.5075554847717285,0.6929603219032288
13,0.5074558854103088,0.6929643750190735,0.507089376449585,0.6929891705513
14,0.5075033903121948,0.6929618716239929,0.5076137781143188,0.692959189414978
15,0.5075947046279907,0.6929596662521362,0.5077517032623291,0.6929578185081482
16,0.507607638835907,0.692958414554596,0.5075444579124451,0.6929609179496765
17,0.5076562762260437,0.6929555535316467,0.5075768232345581,0.6929575204849243
18,0.5076760053634644,0.6929545402526855,0.5077735781669617,0.6929547786712646
19,0.5076702833175659,0.6929534673690796,0.5077449679374695,0.6929553747177124
20,0.507709801197052,0.6929534673690796,0.5076414346694946,0.6929578185081482
21,0.5076895952224731,0.6929517984390259,0.5077102184295654,0.6929545998573303
22,0.5077336430549622,0.6929514408111572,0.5077270269393921,0.692952573299408
23,0.5077393054962158,0.6929507255554199,0.5078750252723694,0.6929504871368408
24,0.5077993869781494,0.6929499506950378,0.5078182220458984,0.6929501891136169
25,0.5077605843544006,0.6929502487182617,0.5075536370277405,0.6929630041122437
26,0.5078089833259583,0.692948579788208,0.5076572299003601,0.6929569840431213
27,0.5077671408653259,0.6929488778114319,0.5077946782112122,0.6929535865783691
28,0.5078221559524536,0.69294673204422,0.5077905058860779,0.6929529309272766
29,0.5078458786010742,0.6929460167884827,0.5077383518218994,0.6929516792297363
30,0.5078088641166687,0.6929450631141663,0.5076589584350586,0.6929572224617004
31,0.5078880786895752,0.6929455399513245,0.5076652765274048,0.6929574608802795
32,0.5079017281532288,0.6929452419281006,0.5071411728858948,0.6929687857627869
33,0.5078908801078796,0.6929437518119812,0.5076895952224731,0.6929553747177124
34,0.5079157948493958,0.6929430961608887,0.5078815221786499,0.6929501295089722
35,0.5079091787338257,0.6929433345794678,0.5077974796295166,0.692952036857605
36,0.507922351360321,0.6929423809051514,0.507707417011261,0.6929560303688049
37,0.5079264640808105,0.6929420232772827,0.5077497959136963,0.6929568648338318
38,0.5079259872436523,0.6929419040679932,0.5078850984573364,0.6929513216018677
39,0.5079407095909119,0.6929407119750977,0.5078573226928711,0.6929488778114319
40,0.5080277919769287,0.6929399371147156,0.5076428055763245,0.6929567456245422
41,0.5079400539398193,0.692939281463623,0.507610023021698,0.6929580569267273
42,0.5079935789108276,0.6929382681846619,0.5076465606689453,0.6929612159729004
43,0.5080001354217529,0.6929382085800171,0.5077229738235474,0.6929547786712646
44,0.5080433487892151,0.6929377317428589,0.5077911019325256,0.6929540634155273
45,0.5080063939094543,0.6929375529289246,0.5077024102210999,0.6929577589035034
46,0.5080121159553528,0.6929364800453186,0.5076475739479065,0.6929572820663452
47,0.5080198645591736,0.6929356455802917,0.5078126788139343,0.6929512023925781
48,0.5080360174179077,0.6929348707199097,0.5077701210975647,0.6929596662521362
49,0.5080664753913879,0.6929348111152649,0.5076256394386292,0.692961573600769
50,0.5080759525299072,0.6929336190223694,0.5076883435249329,0.692957878112793
51,0.5080962777137756,0.6929338574409485,0.5075984597206116,0.6929618120193481
52,0.5080734491348267,0.6929325461387634,0.5077247619628906,0.692958652973175
53,0.508155882358551,0.6929314732551575,0.5077471733093262,0.6929677724838257
54,0.5081121921539307,0.6929315328598022,0.5077658295631409,0.6929635405540466
