epoch,acc,loss,val_acc,val_loss
0,0.5414398312568665,0.6881322264671326,0.5484874844551086,0.6863400340080261
1,0.5502506494522095,0.6858332753181458,0.5515109896659851,0.6855525374412537
2,0.5508584976196289,0.6856391429901123,0.5512980222702026,0.685528039932251
3,0.5510431528091431,0.6855615973472595,0.5515934824943542,0.6854634881019592
4,0.5509801506996155,0.6855373978614807,0.5485749840736389,0.6860342025756836
5,0.5511595010757446,0.6854723691940308,0.5504664778709412,0.6855428218841553
6,0.5512570142745972,0.6854698061943054,0.5508530139923096,0.685947597026825
7,0.5513778328895569,0.6854372620582581,0.5513995289802551,0.6853575110435486
8,0.5514540076255798,0.6854346990585327,0.5513765215873718,0.6853921413421631
9,0.5514219999313354,0.6854240298271179,0.5515450239181519,0.6854339838027954
10,0.551429808139801,0.6854106783866882,0.551488995552063,0.6853593587875366
11,0.5515051484107971,0.6853992342948914,0.5494114756584167,0.6859472990036011
12,0.5513836741447449,0.6854053139686584,0.5516369938850403,0.6853463053703308
13,0.5516334772109985,0.6853833198547363,0.5516949892044067,0.6853815913200378
14,0.551540195941925,0.6853920817375183,0.5516344904899597,0.6853342652320862
15,0.551520824432373,0.6853746771812439,0.5516974925994873,0.6853302121162415
16,0.5516073107719421,0.6853786706924438,0.5508134961128235,0.6856771111488342
17,0.5516298413276672,0.6853724718093872,0.5515009760856628,0.6854209303855896
18,0.551642656326294,0.6853575706481934,0.5514864921569824,0.6853649616241455
19,0.5516589879989624,0.6853592395782471,0.5516430139541626,0.6854165196418762
20,0.5515056848526001,0.6853593587875366,0.5507314801216125,0.6857351064682007
21,0.5516513586044312,0.6853598952293396,0.5516545176506042,0.6853490471839905
22,0.5515936613082886,0.6853530406951904,0.5514755249023438,0.6854515075683594
23,0.5516873598098755,0.6853557229042053,0.5517320036888123,0.685318648815155
24,0.5517396926879883,0.6853463053703308,0.5507755279541016,0.6855357885360718
25,0.5517734885215759,0.6853431463241577,0.5516484975814819,0.6853209733963013
26,0.5517308115959167,0.6853407621383667,0.5516470074653625,0.6853667497634888
27,0.5517799854278564,0.6853392720222473,0.5515350103378296,0.6855629086494446
28,0.5517203211784363,0.6853415369987488,0.5514845252037048,0.6853426694869995
29,0.5517468452453613,0.6853342652320862,0.5516600012779236,0.6853150129318237
30,0.5518003106117249,0.6853311061859131,0.55103600025177,0.6855149865150452
31,0.5517536401748657,0.6853315830230713,0.5516074895858765,0.685314953327179
32,0.5518041849136353,0.6853352785110474,0.5514785051345825,0.6853432059288025
33,0.5517286658287048,0.6853331923484802,0.5516759753227234,0.6853936314582825
34,0.5518144965171814,0.6853265762329102,0.5516149997711182,0.6854987740516663
35,0.5518221855163574,0.6853217482566833,0.5514799952507019,0.6853816509246826
36,0.5517758131027222,0.6853204369544983,0.5517405271530151,0.685312032699585
37,0.5517516732215881,0.6853207349777222,0.5517104864120483,0.6853621006011963
38,0.5517414808273315,0.6853172183036804,0.5516819953918457,0.6853463053703308
39,0.5518233180046082,0.6853168606758118,0.551705002784729,0.6853427290916443
40,0.5518221855163574,0.6853183507919312,0.5512334704399109,0.6854410171508789
41,0.5518555045127869,0.6853126883506775,0.5515875220298767,0.6854070425033569
42,0.551906168460846,0.6853029131889343,0.5515639781951904,0.6854749917984009
43,0.551891028881073,0.6853039860725403,0.5514289736747742,0.6853829026222229
44,0.5518866777420044,0.6853007078170776,0.5514169931411743,0.6854302883148193
45,0.5518398284912109,0.6853359341621399,0.5518500208854675,0.6853916645050049
46,0.5520073175430298,0.685293436050415,0.5518054962158203,0.6853770613670349
47,0.551902174949646,0.6853195428848267,0.5514914989471436,0.6854141354560852
48,0.5519433617591858,0.6852957010269165,0.55189448595047,0.685319185256958
49,0.5519269704818726,0.6853041648864746,0.5516604781150818,0.6853204965591431
50,0.5519063472747803,0.6852914094924927,0.5514875054359436,0.6854705810546875
51,0.5519946813583374,0.6853030323982239,0.551799476146698,0.6853080987930298
52,0.5519865155220032,0.6853109002113342,0.5517215132713318,0.6853176951408386
53,0.5518965125083923,0.685306191444397,0.5517449975013733,0.685445249080658
54,0.5518460273742676,0.6852891445159912,0.5514860153198242,0.6854166984558105
55,0.5518801808357239,0.6852987408638,0.5512964725494385,0.6853457093238831
56,0.551961362361908,0.6853156089782715,0.5518270134925842,0.685347318649292
57,0.5519574880599976,0.6853070259094238,0.5518544912338257,0.6854063272476196
58,0.5519030094146729,0.6853062510490417,0.5517160296440125,0.685344934463501
59,0.5518773198127747,0.6853172183036804,0.5518285036087036,0.6853820085525513
60,0.5518798232078552,0.6852964758872986,0.5517684817314148,0.6853405833244324
61,0.5519940257072449,0.6852927207946777,0.5517640113830566,0.6853405833244324
62,0.5519098043441772,0.6852902770042419,0.5518425107002258,0.6853112578392029
63,0.5519336462020874,0.6852955222129822,0.5510634779930115,0.6854619979858398
64,0.551913857460022,0.68529212474823,0.5517899990081787,0.6853263974189758
65,0.5519861578941345,0.6852876543998718,0.5518015027046204,0.6852989196777344
66,0.5519813299179077,0.6852915287017822,0.5516589879989624,0.6853705644607544
67,0.5519301891326904,0.6852896809577942,0.5518705248832703,0.6853352785110474
68,0.5519596934318542,0.6852848529815674,0.5519180297851562,0.6853187680244446
69,0.551939845085144,0.6852817535400391,0.5517230033874512,0.6853529214859009
70,0.551915168762207,0.6852911114692688,0.5517535209655762,0.6853138208389282
71,0.5520186424255371,0.6852827668190002,0.5518394708633423,0.6853733658790588
72,0.5518628358840942,0.6852859258651733,0.5518519878387451,0.6853232383728027
73,0.5519574880599976,0.6852815747261047,0.5518304705619812,0.685322105884552
74,0.5519174933433533,0.6852850317955017,0.5518980026245117,0.6853147149085999
75,0.5518278479576111,0.6852859258651733,0.5516495108604431,0.6853787899017334
76,0.5519508123397827,0.6852836012840271,0.5514354705810547,0.685419499874115
77,0.5519524812698364,0.6852908134460449,0.5518574714660645,0.6853126287460327
78,0.5520188212394714,0.6852943897247314,0.5516449809074402,0.68536776304245
79,0.5518536567687988,0.6853042244911194,0.5518634915351868,0.6853474378585815
80,0.5517978072166443,0.6852977275848389,0.5518205165863037,0.6853418946266174
